,country,year,life_expectancy
11133,Sri Lanka,1842,32.6
11134,Sudan,1842,31.4
11135,Suriname,1842,32.9
11137,Swaziland,1842,32.3
11138,Sweden,1842,42.8
11139,Switzerland,1842,38.0
11140,Syria,1842,31.1
11141,Taiwan,1842,28.3
11142,Tajikistan,1842,24.24
11143,Tanzania,1842,32.2
11144,Thailand,1842,30.4
11145,Timor-Leste,1842,28.95
11146,Togo,1842,31.3
11148,Tonga,1842,28.2
11150,Trinidad and Tobago,1842,36.83
11151,Tunisia,1842,28.8
11152,Turkey,1842,35.0
11153,Turkmenistan,1842,24.0
11156,Uganda,1842,25.3
11157,Ukraine,1842,36.6
11158,United Arab Emirates,1842,30.7
11159,United Kingdom,1842,41.35
11160,United States,1842,39.41
11161,Uruguay,1842,32.9
11163,Uzbekistan,1842,26.93
11165,Vanuatu,1842,24.3
11166,Venezuela,1842,32.2
11167,West Bank and Gaza,1842,32.1
11169,Western Sahara,1842,34.75
11170,Vietnam,1842,32.0
11171,Virgin Islands (U.S.),1842,33.4
11174,Yemen,1842,23.39
11176,Zambia,1842,32.6
11177,Zimbabwe,1842,33.7
11179,South Sudan,1842,26.67
11181,Afghanistan,1843,27.77
11183,Albania,1843,35.4
11184,Algeria,1843,28.82
11187,Angola,1843,26.98
11189,Antigua and Barbuda,1843,33.54
11190,Argentina,1843,33.2
11191,Armenia,1843,34.0
11192,Aruba,1843,34.42
11193,Australia,1843,34.05
11194,Austria,1843,34.4
11195,Azerbaijan,1843,29.17
11196,Bahamas,1843,35.18
11197,Bahrain,1843,30.3
11198,Bangladesh,1843,25.5
11199,Barbados,1843,32.12
11200,Belarus,1843,36.2
11201,Belgium,1843,40.36
11202,Belize,1843,26.5
11203,Benin,1843,31.0
11205,Bhutan,1843,28.8
11206,Bolivia,1843,33.0
11207,Bosnia and Herzegovina,1843,35.1
11208,Botswana,1843,33.6
11209,Brazil,1843,31.99
11211,Brunei,1843,29.2
11212,Bulgaria,1843,37.69
11213,Burkina Faso,1843,29.2
11214,Burundi,1843,31.5
11215,Cambodia,1843,35.0
11216,Cameroon,1843,28.75
11217,Canada,1843,40.47
11218,Cape Verde,1843,33.8
11220,Central African Republic,1843,30.0
11221,Chad,1843,30.9
11223,Chile,1843,32.0
11224,China,1843,32.0
11227,Colombia,1843,32.0
11228,Comoros,1843,32.1
11229,"Congo, Dem. Rep.",1843,31.6
11230,"Congo, Rep.",1843,32.7
11232,Costa Rica,1843,30.21
11233,Cote d'Ivoire,1843,31.16
11234,Croatia,1843,36.1
11235,Cuba,1843,36.12
11236,Cyprus,1843,38.51
11237,Czech Republic,1843,34.95
11239,Denmark,1843,43.85
11240,Djibouti,1843,29.9
11242,Dominican Republic,1843,29.9
11244,Ecuador,1843,32.9
11245,Egypt,1843,33.0
11246,El Salvador,1843,28.7
11247,Equatorial Guinea,1843,29.8
11248,Eritrea,1843,30.2
11250,Estonia,1843,35.86
11251,Ethiopia,1843,29.7
11254,Fiji,1843,26.1
11255,Finland,1843,41.54
11256,France,1843,40.75
11257,French Guiana,1843,30.5
11258,French Polynesia,1843,25.6
11259,Gabon,1843,30.6
11260,Gambia,1843,28.8
11261,Georgia,1843,31.87
11262,Germany,1843,38.37
11263,Ghana,1843,28.0
11265,Greece,1843,36.6
11266,Greenland,1843,33.87
11267,Grenada,1843,36.32
11268,Guadeloupe,1843,27.66
11269,Guam,1843,27.5
11270,Guatemala,1843,25.81
11272,Guinea,1843,29.94
11273,Guinea-Bissau,1843,32.0
11274,Guyana,1843,31.12
11275,Haiti,1843,29.0
11277,Honduras,1843,33.9
11278,"Hong Kong, China",1843,34.9
11279,Hungary,1843,36.0
11280,Iceland,1843,25.39
11281,India,1843,25.44
11282,Indonesia,1843,30.0
11283,Iran,1843,25.6
11284,Iraq,1843,31.2
11285,Ireland,1843,38.3
11287,Israel,1843,32.0
11288,Italy,1843,29.69
11289,Jamaica,1843,34.2
11290,Japan,1843,36.42
11292,Jordan,1843,31.7
11293,Kazakhstan,1843,26.2
11294,Kenya,1843,25.5
11295,Kiribati,1843,24.9
11296,North Korea,1843,26.0
11297,South Korea,1843,25.8
11300,Kuwait,1843,26.0
11301,Kyrgyz Republic,1843,23.94
11302,Lao,1843,31.9
11303,Latvia,1843,33.0
11304,Lebanon,1843,29.7
11305,Lesotho,1843,32.8
11306,Liberia,1843,31.1
11307,Libya,1843,33.1
11309,Lithuania,1843,28.9
11310,Luxembourg,1843,36.9
11311,"Macao, China",1843,34.7
11312,"Macedonia, FYR",1843,36.1
11313,Madagascar,1843,30.5
11314,Malawi,1843,30.3
11315,Malaysia,1843,30.6
11316,Maldives,1843,32.65
11317,Mali,1843,26.41
11318,Malta,1843,28.7
11320,Martinique,1843,30.15
11321,Mauritania,1843,32.0
11322,Mauritius,1843,28.3
11323,Mayotte,1843,32.5
11324,Mexico,1843,26.9
11325,"Micronesia, Fed. Sts.",1843,26.7
11326,Moldova,1843,33.15
11328,Mongolia,1843,31.8
11329,Montenegro,1843,35.4
11331,Morocco,1843,33.1
11332,Mozambique,1843,30.28
11333,Myanmar,1843,30.8
11334,Namibia,1843,32.4
11336,Nepal,1843,32.8
11337,Netherlands,1843,39.86
11338,Netherlands Antilles,1843,34.41
11339,New Caledonia,1843,26.0
11340,New Zealand,1843,34.05
11342,Nicaragua,1843,25.4
11343,Niger,1843,30.8
11344,Nigeria,1843,30.4
11349,Norway,1843,48.44
11350,Oman,1843,32.3
11351,Pakistan,1843,25.8
11353,Panama,1843,32.9
11354,Papua New Guinea,1843,31.5
11355,Paraguay,1843,35.5
11356,Peru,1843,35.7
11357,Philippines,1843,30.9
11359,Poland,1843,35.9
11360,Portugal,1843,35.6
11361,Puerto Rico,1843,30.43
11362,Qatar,1843,30.8
11363,Reunion,1843,33.0
11364,Romania,1843,35.7
11365,Russia,1843,29.57
11366,Rwanda,1843,31.8
11370,St. Lucia,1843,28.01
11372,St. Vincent and the Grenadines,1843,25.99
11374,Samoa,1843,25.4
11376,Sao Tome and Principe,1843,31.0
11377,Saudi Arabia,1843,32.1
11378,Senegal,1843,25.2
11379,Serbia,1843,35.5
11382,Seychelles,1843,37.0
11383,Sierra Leone,1843,25.1
11384,Singapore,1843,34.0
11385,Slovak Republic,1843,36.4
11386,Slovenia,1843,36.6
11387,Solomon Islands,1843,25.1
11388,Somalia,1843,29.4
11390,South Africa,1843,33.5
11392,Spain,1843,29.5
11393,Sri Lanka,1843,32.6
11394,Sudan,1843,31.4
11395,Suriname,1843,32.9
11397,Swaziland,1843,32.3
11398,Sweden,1843,42.82
11399,Switzerland,1843,38.0
11400,Syria,1843,31.1
11401,Taiwan,1843,28.3
11402,Tajikistan,1843,24.24
11403,Tanzania,1843,32.2
11404,Thailand,1843,30.4
11405,Timor-Leste,1843,28.95
11406,Togo,1843,31.3
11408,Tonga,1843,28.2
11410,Trinidad and Tobago,1843,37.82
11411,Tunisia,1843,28.8
11412,Turkey,1843,35.0
11413,Turkmenistan,1843,24.0
11416,Uganda,1843,25.3
11417,Ukraine,1843,36.6
11418,United Arab Emirates,1843,30.7
11419,United Kingdom,1843,41.86
11420,United States,1843,39.41
11421,Uruguay,1843,32.9
11423,Uzbekistan,1843,26.93
11425,Vanuatu,1843,24.3
11426,Venezuela,1843,32.2
11427,West Bank and Gaza,1843,32.1
11429,Western Sahara,1843,34.75
11430,Vietnam,1843,32.0
11431,Virgin Islands (U.S.),1843,33.4
11434,Yemen,1843,23.39
11436,Zambia,1843,32.6
11437,Zimbabwe,1843,33.7
11439,South Sudan,1843,26.67
11441,Afghanistan,1844,27.76
11443,Albania,1844,35.4
11444,Algeria,1844,28.82
11447,Angola,1844,26.98
11449,Antigua and Barbuda,1844,33.54
11450,Argentina,1844,33.2
11451,Armenia,1844,34.0
11452,Aruba,1844,34.42
11453,Australia,1844,34.05
11454,Austria,1844,34.4
11455,Azerbaijan,1844,29.17
11456,Bahamas,1844,35.18
11457,Bahrain,1844,30.3
11458,Bangladesh,1844,25.5
11459,Barbados,1844,32.12
11460,Belarus,1844,36.2
11461,Belgium,1844,41.9
11462,Belize,1844,26.5
11463,Benin,1844,31.0
11465,Bhutan,1844,28.8
11466,Bolivia,1844,33.0
11467,Bosnia and Herzegovina,1844,35.1
11468,Botswana,1844,33.6
11469,Brazil,1844,31.99
11471,Brunei,1844,29.2
11472,Bulgaria,1844,37.74
11473,Burkina Faso,1844,29.2
11474,Burundi,1844,31.5
11475,Cambodia,1844,35.0
11476,Cameroon,1844,28.75
11477,Canada,1844,40.54
11478,Cape Verde,1844,33.8
11480,Central African Republic,1844,30.0
11481,Chad,1844,30.9
11483,Chile,1844,32.0
11484,China,1844,32.0
11487,Colombia,1844,32.0
11488,Comoros,1844,32.1
11489,"Congo, Dem. Rep.",1844,31.6
11490,"Congo, Rep.",1844,32.7
11492,Costa Rica,1844,30.21
11493,Cote d'Ivoire,1844,31.16
11494,Croatia,1844,36.1
11495,Cuba,1844,36.0
11496,Cyprus,1844,38.51
11497,Czech Republic,1844,34.95
11499,Denmark,1844,44.0
11500,Djibouti,1844,29.9
11502,Dominican Republic,1844,29.9
11504,Ecuador,1844,32.9
11505,Egypt,1844,33.0
11506,El Salvador,1844,28.7
11507,Equatorial Guinea,1844,29.8
11508,Eritrea,1844,30.2
11510,Estonia,1844,35.51
11511,Ethiopia,1844,29.7
11514,Fiji,1844,26.1
11515,Finland,1844,42.17
11516,France,1844,42.29
11517,French Guiana,1844,30.5
11518,French Polynesia,1844,25.6
11519,Gabon,1844,30.6
11520,Gambia,1844,28.8
11521,Georgia,1844,31.87
11522,Germany,1844,38.37
11523,Ghana,1844,28.0
11525,Greece,1844,36.6
11526,Greenland,1844,33.87
11527,Grenada,1844,37.3
11528,Guadeloupe,1844,27.66
11529,Guam,1844,27.5
11530,Guatemala,1844,25.81
11532,Guinea,1844,29.96
11533,Guinea-Bissau,1844,32.0
11534,Guyana,1844,31.12
11535,Haiti,1844,29.0
11537,Honduras,1844,33.9
11538,"Hong Kong, China",1844,34.9
11539,Hungary,1844,36.0
11540,Iceland,1844,42.9
11541,India,1844,25.44
11542,Indonesia,1844,30.0
11543,Iran,1844,25.6
11544,Iraq,1844,31.2
11545,Ireland,1844,38.3
11547,Israel,1844,32.0
11548,Italy,1844,29.69
11549,Jamaica,1844,34.2
11550,Japan,1844,36.42
11552,Jordan,1844,31.7
11553,Kazakhstan,1844,26.2
11554,Kenya,1844,25.5
11555,Kiribati,1844,24.9
11556,North Korea,1844,26.0
11557,South Korea,1844,25.8
11560,Kuwait,1844,26.0
11561,Kyrgyz Republic,1844,23.94
11562,Lao,1844,31.9
11563,Latvia,1844,33.0
11564,Lebanon,1844,29.7
11565,Lesotho,1844,32.8
11566,Liberia,1844,31.1
11567,Libya,1844,33.1
11569,Lithuania,1844,28.9
11570,Luxembourg,1844,36.9
11571,"Macao, China",1844,34.7
11572,"Macedonia, FYR",1844,36.1
11573,Madagascar,1844,30.5
11574,Malawi,1844,30.3
11575,Malaysia,1844,30.6
11576,Maldives,1844,32.65
11577,Mali,1844,26.41
11578,Malta,1844,28.7
11580,Martinique,1844,30.15
11581,Mauritania,1844,32.0
11582,Mauritius,1844,15.0
11583,Mayotte,1844,32.5
11584,Mexico,1844,26.9
11585,"Micronesia, Fed. Sts.",1844,26.7
11586,Moldova,1844,33.15
11588,Mongolia,1844,31.8
11589,Montenegro,1844,35.4
11591,Morocco,1844,33.1
11592,Mozambique,1844,30.28
11593,Myanmar,1844,30.8
11594,Namibia,1844,32.4
11596,Nepal,1844,32.8
11597,Netherlands,1844,39.86
11598,Netherlands Antilles,1844,34.41
11599,New Caledonia,1844,26.0
11600,New Zealand,1844,34.05
11602,Nicaragua,1844,25.4
11603,Niger,1844,30.8
11604,Nigeria,1844,30.4
11609,Norway,1844,49.71
11610,Oman,1844,32.3
11611,Pakistan,1844,25.8
11613,Panama,1844,32.9
11614,Papua New Guinea,1844,31.5
11615,Paraguay,1844,35.5
11616,Peru,1844,35.7
11617,Philippines,1844,30.9
11619,Poland,1844,35.9
11620,Portugal,1844,35.6
11621,Puerto Rico,1844,30.43
11622,Qatar,1844,30.8
11623,Reunion,1844,33.0
11624,Romania,1844,35.7
11625,Russia,1844,29.57
11626,Rwanda,1844,31.8
11630,St. Lucia,1844,28.01
11632,St. Vincent and the Grenadines,1844,25.99
11634,Samoa,1844,25.4
11636,Sao Tome and Principe,1844,31.0
11637,Saudi Arabia,1844,32.1
11638,Senegal,1844,25.2
11639,Serbia,1844,35.5
11642,Seychelles,1844,37.0
11643,Sierra Leone,1844,25.1
11644,Singapore,1844,34.0
11645,Slovak Republic,1844,36.4
11646,Slovenia,1844,36.6
11647,Solomon Islands,1844,25.1
11648,Somalia,1844,29.4
11650,South Africa,1844,33.5
11652,Spain,1844,29.5
11653,Sri Lanka,1844,32.6
11654,Sudan,1844,31.4
11655,Suriname,1844,32.9
11657,Swaziland,1844,32.3
11658,Sweden,1844,44.03
11659,Switzerland,1844,38.0
11660,Syria,1844,31.1
11661,Taiwan,1844,28.3
11662,Tajikistan,1844,24.24
11663,Tanzania,1844,32.2
11664,Thailand,1844,30.4
11665,Timor-Leste,1844,28.95
11666,Togo,1844,31.3
11668,Tonga,1844,28.2
11670,Trinidad and Tobago,1844,38.8
11671,Tunisia,1844,28.8
11672,Turkey,1844,35.0
11673,Turkmenistan,1844,24.0
11676,Uganda,1844,25.3
11677,Ukraine,1844,36.6
11678,United Arab Emirates,1844,30.7
11679,United Kingdom,1844,41.55
11680,United States,1844,39.41
11681,Uruguay,1844,32.9
11683,Uzbekistan,1844,26.93
11685,Vanuatu,1844,24.3
11686,Venezuela,1844,32.2
11687,West Bank and Gaza,1844,32.1
11689,Western Sahara,1844,34.75
11690,Vietnam,1844,32.0
11691,Virgin Islands (U.S.),1844,33.4
11694,Yemen,1844,23.39
11696,Zambia,1844,32.6
11697,Zimbabwe,1844,33.7
11699,South Sudan,1844,26.67
11701,Afghanistan,1845,27.75
11703,Albania,1845,35.4
11704,Algeria,1845,28.82
11707,Angola,1845,26.98
11709,Antigua and Barbuda,1845,33.54
11710,Argentina,1845,33.2
11711,Armenia,1845,34.0
11712,Aruba,1845,34.42
11713,Australia,1845,34.05
11714,Austria,1845,34.4
11715,Azerbaijan,1845,29.17
11716,Bahamas,1845,35.18
11717,Bahrain,1845,30.3
11718,Bangladesh,1845,25.5
11719,Barbados,1845,32.12
11720,Belarus,1845,36.2
11721,Belgium,1845,41.03
11722,Belize,1845,26.5
11723,Benin,1845,31.0
11725,Bhutan,1845,28.8
11726,Bolivia,1845,33.0
11727,Bosnia and Herzegovina,1845,35.1
11728,Botswana,1845,33.6
11729,Brazil,1845,31.99
11731,Brunei,1845,29.2
11732,Bulgaria,1845,37.78
11733,Burkina Faso,1845,29.2
11734,Burundi,1845,31.5
11735,Cambodia,1845,35.0
11736,Cameroon,1845,28.75
11737,Canada,1845,40.61
11738,Cape Verde,1845,33.8
11740,Central African Republic,1845,30.0
11741,Chad,1845,30.9
11743,Chile,1845,32.0
11744,China,1845,32.0
11747,Colombia,1845,32.0
11748,Comoros,1845,32.1
11749,"Congo, Dem. Rep.",1845,31.6
11750,"Congo, Rep.",1845,32.7
11752,Costa Rica,1845,30.21
11753,Cote d'Ivoire,1845,31.16
11754,Croatia,1845,36.1
11755,Cuba,1845,36.04
11756,Cyprus,1845,38.51
11757,Czech Republic,1845,34.95
11759,Denmark,1845,43.35
11760,Djibouti,1845,29.9
11762,Dominican Republic,1845,29.9
11764,Ecuador,1845,32.9
11765,Egypt,1845,33.0
11766,El Salvador,1845,28.7
11767,Equatorial Guinea,1845,29.8
11768,Eritrea,1845,30.2
11770,Estonia,1845,35.17
11771,Ethiopia,1845,29.7
11774,Fiji,1845,26.1
11775,Finland,1845,40.86
11776,France,1845,43.58
11777,French Guiana,1845,30.5
11778,French Polynesia,1845,25.6
11779,Gabon,1845,30.6
11780,Gambia,1845,28.8
11781,Georgia,1845,31.87
11782,Germany,1845,38.37
11783,Ghana,1845,28.0
11785,Greece,1845,36.6
11786,Greenland,1845,33.87
11787,Grenada,1845,37.3
11788,Guadeloupe,1845,27.66
11789,Guam,1845,27.5
11790,Guatemala,1845,25.81
11792,Guinea,1845,29.97
11793,Guinea-Bissau,1845,32.0
11794,Guyana,1845,31.12
11795,Haiti,1845,29.0
11797,Honduras,1845,33.9
11798,"Hong Kong, China",1845,34.9
11799,Hungary,1845,36.0
11800,Iceland,1845,41.35
11801,India,1845,25.44
11802,Indonesia,1845,30.0
11803,Iran,1845,25.6
11804,Iraq,1845,31.2
11805,Ireland,1845,38.3
11807,Israel,1845,32.0
11808,Italy,1845,29.69
11809,Jamaica,1845,34.2
11810,Japan,1845,36.42
11812,Jordan,1845,31.7
11813,Kazakhstan,1845,26.2
11814,Kenya,1845,25.5
11815,Kiribati,1845,24.9
11816,North Korea,1845,26.0
11817,South Korea,1845,25.8
11820,Kuwait,1845,26.0
11821,Kyrgyz Republic,1845,23.94
11822,Lao,1845,31.9
11823,Latvia,1845,33.0
11824,Lebanon,1845,29.7
11825,Lesotho,1845,32.8
11826,Liberia,1845,31.1
11827,Libya,1845,33.1
11829,Lithuania,1845,28.9
11830,Luxembourg,1845,36.9
11831,"Macao, China",1845,34.7
11832,"Macedonia, FYR",1845,36.1
11833,Madagascar,1845,30.5
11834,Malawi,1845,30.3
11835,Malaysia,1845,30.6
11836,Maldives,1845,32.65
11837,Mali,1845,26.41
11838,Malta,1845,28.7
11840,Martinique,1845,30.15
11841,Mauritania,1845,32.0
11842,Mauritius,1845,24.47
11843,Mayotte,1845,32.5
11844,Mexico,1845,26.9
11845,"Micronesia, Fed. Sts.",1845,26.7
11846,Moldova,1845,33.15
11848,Mongolia,1845,31.8
11849,Montenegro,1845,35.4
11851,Morocco,1845,33.1
11852,Mozambique,1845,30.28
11853,Myanmar,1845,30.8
11854,Namibia,1845,32.4
11856,Nepal,1845,32.8
11857,Netherlands,1845,39.86
11858,Netherlands Antilles,1845,34.41
11859,New Caledonia,1845,26.0
11860,New Zealand,1845,34.05
11862,Nicaragua,1845,25.4
11863,Niger,1845,30.8
11864,Nigeria,1845,30.4
11869,Norway,1845,50.07
11870,Oman,1845,32.3
11871,Pakistan,1845,25.8
11873,Panama,1845,32.9
11874,Papua New Guinea,1845,31.5
11875,Paraguay,1845,35.5
11876,Peru,1845,35.7
11877,Philippines,1845,30.9
11879,Poland,1845,35.9
11880,Portugal,1845,35.6
11881,Puerto Rico,1845,30.43
11882,Qatar,1845,30.8
11883,Reunion,1845,33.0
11884,Romania,1845,35.7
11885,Russia,1845,29.57
11886,Rwanda,1845,31.8
11890,St. Lucia,1845,28.01
11892,St. Vincent and the Grenadines,1845,25.99
11894,Samoa,1845,25.4
11896,Sao Tome and Principe,1845,31.0
11897,Saudi Arabia,1845,32.1
11898,Senegal,1845,25.2
11899,Serbia,1845,35.5
11902,Seychelles,1845,37.0
11903,Sierra Leone,1845,25.1
11904,Singapore,1845,34.0
11905,Slovak Republic,1845,36.4
11906,Slovenia,1845,36.6
11907,Solomon Islands,1845,25.1
11908,Somalia,1845,29.4
11910,South Africa,1845,33.5
11912,Spain,1845,29.5
11913,Sri Lanka,1845,32.6
11914,Sudan,1845,31.4
11915,Suriname,1845,32.9
11917,Swaziland,1845,32.3
11918,Sweden,1845,45.99
11919,Switzerland,1845,38.0
11920,Syria,1845,31.1
11921,Taiwan,1845,28.3
11922,Tajikistan,1845,24.24
11923,Tanzania,1845,32.2
11924,Thailand,1845,30.4
11925,Timor-Leste,1845,28.95
11926,Togo,1845,31.3
11928,Tonga,1845,28.2
11930,Trinidad and Tobago,1845,38.8
11931,Tunisia,1845,28.8
11932,Turkey,1845,35.0
11933,Turkmenistan,1845,24.0
11936,Uganda,1845,25.3
11937,Ukraine,1845,36.6
11938,United Arab Emirates,1845,30.7
11939,United Kingdom,1845,42.56
11940,United States,1845,39.41
11941,Uruguay,1845,32.9
11943,Uzbekistan,1845,26.93
11945,Vanuatu,1845,24.3
11946,Venezuela,1845,32.2
11947,West Bank and Gaza,1845,32.1
11949,Western Sahara,1845,34.75
11950,Vietnam,1845,32.0
11951,Virgin Islands (U.S.),1845,33.4
11954,Yemen,1845,23.39
11956,Zambia,1845,32.6
11957,Zimbabwe,1845,33.7
11959,South Sudan,1845,26.67
11961,Afghanistan,1846,27.74
11963,Albania,1846,35.4
11964,Algeria,1846,28.82
11967,Angola,1846,26.98
11969,Antigua and Barbuda,1846,33.54
11970,Argentina,1846,33.2
11971,Armenia,1846,34.0
11972,Aruba,1846,34.42
11973,Australia,1846,34.05
11974,Austria,1846,34.4
11975,Azerbaijan,1846,29.17
11976,Bahamas,1846,35.18
11977,Bahrain,1846,30.3
11978,Bangladesh,1846,25.5
11979,Barbados,1846,32.12
11980,Belarus,1846,36.2
11981,Belgium,1846,37.83
11982,Belize,1846,26.5
11983,Benin,1846,31.0
11985,Bhutan,1846,28.8
11986,Bolivia,1846,33.0
11987,Bosnia and Herzegovina,1846,35.1
11988,Botswana,1846,33.6
11989,Brazil,1846,31.99
11991,Brunei,1846,29.2
11992,Bulgaria,1846,37.82
11993,Burkina Faso,1846,29.2
11994,Burundi,1846,31.5
11995,Cambodia,1846,35.0
11996,Cameroon,1846,28.75
11997,Canada,1846,40.69
11998,Cape Verde,1846,33.8
12000,Central African Republic,1846,30.0
12001,Chad,1846,30.9
12003,Chile,1846,32.0
12004,China,1846,32.0
12007,Colombia,1846,32.0
12008,Comoros,1846,32.1
12009,"Congo, Dem. Rep.",1846,31.6
12010,"Congo, Rep.",1846,32.7
12012,Costa Rica,1846,30.21
12013,Cote d'Ivoire,1846,31.16
12014,Croatia,1846,36.1
12015,Cuba,1846,36.08
12016,Cyprus,1846,38.51
12017,Czech Republic,1846,34.95
12019,Denmark,1846,40.43
12020,Djibouti,1846,29.9
12022,Dominican Republic,1846,29.9
12024,Ecuador,1846,32.9
12025,Egypt,1846,33.0
12026,El Salvador,1846,28.7
12027,Equatorial Guinea,1846,29.8
12028,Eritrea,1846,30.2
12030,Estonia,1846,34.94
12031,Ethiopia,1846,29.7
12034,Fiji,1846,26.1
12035,Finland,1846,38.61
12036,France,1846,40.67
12037,French Guiana,1846,30.5
12038,French Polynesia,1846,25.6
12039,Gabon,1846,30.6
12040,Gambia,1846,28.8
12041,Georgia,1846,31.87
12042,Germany,1846,38.37
12043,Ghana,1846,28.0
12045,Greece,1846,36.6
12046,Greenland,1846,33.87
12047,Grenada,1846,37.3
12048,Guadeloupe,1846,27.66
12049,Guam,1846,27.5
12050,Guatemala,1846,25.81
12052,Guinea,1846,29.98
12053,Guinea-Bissau,1846,32.0
12054,Guyana,1846,31.12
12055,Haiti,1846,29.0
12057,Honduras,1846,33.9
12058,"Hong Kong, China",1846,34.9
12059,Hungary,1846,36.0
12060,Iceland,1846,18.31
12061,India,1846,25.44
12062,Indonesia,1846,30.0
12063,Iran,1846,25.6
12064,Iraq,1846,31.2
12065,Ireland,1846,19.8
12067,Israel,1846,32.0
12068,Italy,1846,29.69
12069,Jamaica,1846,34.2
12070,Japan,1846,36.42
12072,Jordan,1846,31.7
12073,Kazakhstan,1846,26.2
12074,Kenya,1846,25.5
12075,Kiribati,1846,24.9
12076,North Korea,1846,26.0
12077,South Korea,1846,25.8
12080,Kuwait,1846,26.0
12081,Kyrgyz Republic,1846,23.94
12082,Lao,1846,31.9
12083,Latvia,1846,33.0
12084,Lebanon,1846,29.7
12085,Lesotho,1846,32.8
12086,Liberia,1846,31.1
12087,Libya,1846,33.1
12089,Lithuania,1846,28.9
12090,Luxembourg,1846,36.9
12091,"Macao, China",1846,34.7
12092,"Macedonia, FYR",1846,36.1
12093,Madagascar,1846,30.5
12094,Malawi,1846,30.3
12095,Malaysia,1846,30.6
12096,Maldives,1846,32.65
12097,Mali,1846,26.41
12098,Malta,1846,28.7
12100,Martinique,1846,30.15
12101,Mauritania,1846,32.0
12102,Mauritius,1846,29.99
12103,Mayotte,1846,32.5
12104,Mexico,1846,26.9
12105,"Micronesia, Fed. Sts.",1846,26.7
12106,Moldova,1846,33.15
12108,Mongolia,1846,31.8
12109,Montenegro,1846,35.4
12111,Morocco,1846,33.1
12112,Mozambique,1846,30.28
12113,Myanmar,1846,30.8
12114,Namibia,1846,32.4
12116,Nepal,1846,32.8
12117,Netherlands,1846,39.86
12118,Netherlands Antilles,1846,34.41
12119,New Caledonia,1846,26.0
12120,New Zealand,1846,34.05
12122,Nicaragua,1846,25.4
12123,Niger,1846,30.8
12124,Nigeria,1846,30.4
12129,Norway,1846,48.05
12130,Oman,1846,32.3
12131,Pakistan,1846,25.8
12133,Panama,1846,32.9
12134,Papua New Guinea,1846,31.5
12135,Paraguay,1846,35.5
12136,Peru,1846,35.7
12137,Philippines,1846,30.9
12139,Poland,1846,35.9
12140,Portugal,1846,35.6
12141,Puerto Rico,1846,30.43
12142,Qatar,1846,30.8
12143,Reunion,1846,33.0
12144,Romania,1846,35.7
12145,Russia,1846,29.57
12146,Rwanda,1846,31.8
12150,St. Lucia,1846,28.01
12152,St. Vincent and the Grenadines,1846,25.99
12154,Samoa,1846,25.4
12156,Sao Tome and Principe,1846,31.0
12157,Saudi Arabia,1846,32.1
12158,Senegal,1846,25.2
12159,Serbia,1846,35.5
12162,Seychelles,1846,37.0
12163,Sierra Leone,1846,25.1
12164,Singapore,1846,34.0
12165,Slovak Republic,1846,36.4
12166,Slovenia,1846,36.6
12167,Solomon Islands,1846,25.1
12168,Somalia,1846,29.4
12170,South Africa,1846,33.5
12172,Spain,1846,29.5
12173,Sri Lanka,1846,32.6
12174,Sudan,1846,31.4
12175,Suriname,1846,32.9
12177,Swaziland,1846,32.3
12178,Sweden,1846,42.04
12179,Switzerland,1846,38.0
12180,Syria,1846,31.1
12181,Taiwan,1846,28.3
12182,Tajikistan,1846,24.24
12183,Tanzania,1846,32.2
12184,Thailand,1846,30.4
12185,Timor-Leste,1846,28.95
12186,Togo,1846,31.3
12188,Tonga,1846,28.2
12190,Trinidad and Tobago,1846,38.8
12191,Tunisia,1846,28.8
12192,Turkey,1846,35.0
12193,Turkmenistan,1846,24.0
12196,Uganda,1846,25.3
12197,Ukraine,1846,36.6
12198,United Arab Emirates,1846,30.7
12199,United Kingdom,1846,39.96
12200,United States,1846,39.41
12201,Uruguay,1846,32.9
12203,Uzbekistan,1846,26.93
12205,Vanuatu,1846,24.3
12206,Venezuela,1846,32.2
12207,West Bank and Gaza,1846,32.1
12209,Western Sahara,1846,34.75
12210,Vietnam,1846,32.0
12211,Virgin Islands (U.S.),1846,33.4
12214,Yemen,1846,23.39
12216,Zambia,1846,32.6
12217,Zimbabwe,1846,33.7
12219,South Sudan,1846,26.67
12221,Afghanistan,1847,27.73
12223,Albania,1847,35.4
12224,Algeria,1847,28.82
12227,Angola,1847,26.98
12229,Antigua and Barbuda,1847,33.54
12230,Argentina,1847,33.2
12231,Armenia,1847,34.0
12232,Aruba,1847,34.42
12233,Australia,1847,34.05
12234,Austria,1847,34.4
